positon,velocity,time
0.999937525837796,-7.80581669569291e-06,19.23
0.99993732300791,-5.72556355470871e-06,19.26
0.999937181739933,-3.70171508474803e-06,19.29
0.999937100339679,-1.73439855404787e-06,19.32
0.999937077109955,1.76312649874421e-07,19.35
0.999937110352158,2.0303974928699e-06,19.38
0.999937198367819,3.82788576552664e-06,19.41
0.999937339460105,5.56885655466628e-06,19.44
0.999937531935277,7.25343671630483e-06,19.47
0.999937774104101,8.88179935138327e-06,19.5
0.999938064283206,1.04541622855673e-05,19.53
0.999938400796412,1.19707865543124e-05,19.56
0.999938781975998,1.34319748943977e-05,19.59
0.99993920616393,1.4838070243064e-05,19.62
0.99993967171305,1.61894542458781e-05,19.65
0.999940176988209,1.74865457743761e-05,19.68
0.999940720367364,1.8729799454506e-05,19.71
0.99994130024263,1.99197042068726e-05,19.74
0.999941915021285,2.10567817997136e-05,19.77
0.999942563126736,2.21415854155227e-05,19.8
0.999943242999438,2.31746982321929e-05,19.83
0.999943953097774,2.41567320194814e-05,19.86
0.99994469189889,2.50883257516194e-05,19.89
0.999945457899496,2.59701442368042e-05,19.92
0.999946249616613,2.68028767642994e-05,19.95
0.999947065588293,2.75872357698049e-05,19.98
